Student,State,IsCorrect,Time,TestCount
11,NT,0,7,10
11,NT,0,0,10
11,NT,0,45,10
11,NT,0,12,10
11,NT,0,32,10
11,NT,0,12,10
11,NT,0,7,10
11,NT,0,235,10
11,NT,0,2,10
11,NT,0,28,10
11,NT,0,255,11
11,NT,0,7,12
11,NT,0,0,12
11,NT,0,4,13
11,NT,0,0,13
11,NT,0,11,14
11,NT,0,45,15
11,NT,0,2,15
11,NT,0,20,16
11,NT,0,6,16
11,NT,0,54,17
11,NT,0,72,18
11,NT,0,3,18
11,NT,0,106,19
11,NT,0,40,19
11,NT,0,22,20
11,NT,0,54,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,72,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,13,20
11,NT,0,27,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,46,20
11,NT,0,5,20
11,NT,0,4,20
11,NT,0,2,20
11,NT,0,4,20
11,NT,0,3,20
11,NT,0,2,20
11,NT,0,3,20
11,NT,0,5,20
11,NT,0,2,20
11,NT,0,13,20
11,NT,0,1,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,34,20
11,NT,0,25,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,0,20
11,NT,0,558,20
11,NT,0,84,21
11,NT,0,200,21
11,NT,0,21,21
11,NT,0,248,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,162,21
11,NT,0,2,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,70,21
11,NT,0,3,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,0,21
11,NT,0,139,21
11,NT,0,14,21
11,NT,0,1,21
11,NT,0,0,21
11,NT,0,15,21
11,NT,0,80,21
11,NT,0,2,21
11,NT,0,5,21
11,NT,0,10,21
11,NT,0,42,21
11,NT,0,62,21
11,NT,0,10,21
11,NT,0,0,21
11,NT,0,74,21
11,NT,0,1,21
11,NT,0,10,21
11,NT,0,114,21
11,NT,0,22,21
11,NT,0,47,21
11,NT,0,54,21
11,NT,0,12,21
11,NT,0,3,21
11,NT,0,84,21
11,NT,0,2,21
11,NT,0,0,21
11,NT,0,6,21
11,NT,0,1,21
11,NT,0,32,22
11,NT,0,3,22
11,NT,0,53,22
11,NT,0,61,22
11,NT,0,2,22
11,NT,0,0,22
11,NT,0,19,22
11,NT,0,37,22
11,NT,0,12,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,16,22
11,NT,0,11,22
11,NT,0,4,22
11,NT,0,45,22
11,NT,0,57,22
11,NT,0,17,22
11,NT,0,39,22
11,NT,0,8,22
11,NT,0,55,22
11,NT,0,33,22
11,NT,0,0,22
11,NT,0,17,22
11,NT,0,4,22
11,NT,0,23,22
11,NT,0,38,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,14,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,5,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,11,22
11,NT,0,0,22
11,NT,0,14,22
11,NT,0,17,22
11,NT,0,0,22
11,NT,0,15,22
11,NT,0,75,22
11,NT,0,16,22
11,NT,0,42,22
11,NT,0,7,22
11,NT,0,2,22
11,NT,0,10,22
11,NT,0,0,22
11,NT,0,49,22
11,NT,0,7,22
11,NT,0,0,22
11,NT,0,36,22
11,NT,0,8,22
11,NT,0,0,22
11,NT,0,16,22
11,NT,0,21,22
11,NT,0,6,22
11,NT,0,0,22
11,NT,0,26,22
11,NT,0,0,22
11,NT,0,16,22
11,NT,0,3,22
11,NT,0,85,22
11,NT,0,17,22
11,NT,0,25,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,7,22
11,NT,0,8,22
11,NT,0,8,22
11,NT,0,19,22
11,NT,0,15,22
11,NT,0,0,22
11,NT,0,8,22
11,NT,0,0,22
11,NT,0,16,22
11,NT,0,0,22
11,NT,0,57,22
11,NT,0,39,22
11,NT,0,14,22
11,NT,0,21,22
11,NT,0,7,22
11,NT,0,0,22
11,NT,0,63,22
11,NT,0,6,22
11,NT,0,56,22
11,NT,0,9,22
11,NT,0,0,22
11,NT,0,35,22
11,NT,0,5,22
11,NT,0,168,22
11,NT,0,137,22
11,NT,0,26,22
11,NT,0,45,22
11,NT,0,5,22
11,NT,0,24,22
11,NT,0,80,22
11,NT,0,3,22
11,NT,0,0,22
11,NT,0,10,22
11,NT,0,5,22
11,NT,0,148,22
11,NT,0,63,22
11,NT,0,12,22
11,NT,0,79,22
11,NT,0,88,22
11,NT,0,94,22
11,NT,0,8,22
11,NT,0,20,22
11,NT,0,19,22
11,NT,0,52,22
11,NT,0,1,22
11,NT,0,43,22
11,NT,0,13,22
11,NT,0,70,22
11,NT,0,42,22
11,NT,0,54,22
11,NT,0,19,22
11,NT,0,16,22
11,NT,0,44,22
11,NT,0,76,22
11,NT,0,20,22
11,NT,0,0,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,15,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,42,22
11,NT,0,12,22
11,NT,0,19,22
11,NT,0,8,22
11,NT,0,32,22
11,NT,0,23,22
11,NT,0,8,22
11,NT,0,119,22
11,NT,0,2,22
11,NT,0,0,22
11,NT,0,39,22
11,NT,0,82,22
11,NT,0,49,22
11,NT,0,6,22
11,NT,0,101,22
11,NT,0,147,22
11,NT,0,84,22
11,NT,0,12,22
11,NT,0,21,22
11,NT,0,69,22
11,NT,0,30,22
11,NT,0,0,22
11,NT,0,21,22
11,NT,0,43,22
11,NT,0,3,22
11,NT,0,0,22
11,NT,0,34,22
11,NT,0,8,22
11,NT,0,0,22
11,NT,0,17,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,36,22
11,NT,0,51,22
11,NT,0,10,22
11,NT,0,62,22
11,NT,0,5,22
11,NT,0,7,22
11,NT,0,11,22
11,NT,0,23,22
11,NT,0,34,22
11,NT,0,6,22
11,NT,0,0,22
11,NT,0,43,22
11,NT,0,1,22
11,NT,0,6,22
11,NT,0,0,22
11,NT,0,17,22
11,NT,0,4,22
11,NT,0,0,22
11,NT,0,15,22
11,NT,0,3,22
11,NT,0,4,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,240,22
11,NT,0,0,22
11,NT,0,1,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,196,22
11,NT,0,82,22
11,NT,0,17,22
11,NT,0,51,22
11,NT,0,34,22
11,NT,0,59,22
11,NT,0,52,22
11,NT,0,15,22
11,NT,0,26,22
11,NT,0,22,22
11,NT,0,37,22
11,NT,0,13,22
11,NT,0,56,22
11,NT,0,49,22
11,NT,0,2,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,36,22
11,NT,0,88,22
11,NT,0,57,22
11,NT,0,12,22
11,NT,0,8,22
11,NT,0,12,22
11,NT,0,2,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,0,22
11,NT,0,126,23
11,NT,0,8,23
11,NT,0,36,23
11,NT,0,29,23
11,NT,0,3,23
11,NT,0,6,23
11,NT,0,0,23
11,NT,0,8,23
11,NT,0,2,23
11,NT,0,373,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,70,23
11,NT,0,5,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,43,23
11,NT,0,12,23
11,NT,0,16,23
11,NT,0,4,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,286,23
11,NT,0,17,23
11,NT,0,9,23
11,NT,0,15,23
11,NT,0,61,23
11,NT,0,3,23
11,NT,0,3,23
11,NT,0,331,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,7,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,159,23
11,NT,0,3,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,5,23
11,NT,0,21,23
11,NT,0,5,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,69,23
11,NT,0,18,23
11,NT,0,38,23
11,NT,0,12,23
11,NT,0,17,23
11,NT,0,3,23
11,NT,0,45,23
11,NT,0,26,23
11,NT,0,40,23
11,NT,0,43,23
11,NT,0,23,23
11,NT,0,23,23
11,NT,0,43,23
11,NT,0,15,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,60,23
11,NT,0,3,23
11,NT,0,3,23
11,NT,0,0,23
11,NT,0,82,23
11,NT,0,6,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,31,23
11,NT,0,8,23
11,NT,0,1,23
11,NT,0,2,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,16,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,3,23
11,NT,0,2,23
11,NT,0,1,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,67,23
11,NT,0,0,23
11,NT,0,122,23
11,NT,0,7,23
11,NT,0,2,23
11,NT,0,0,23
11,NT,0,77,23
11,NT,0,5,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,56,23
11,NT,0,22,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,3,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,132,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,66,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,5,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,1,23
11,NT,0,0,23
11,NT,0,0,23
11,GR,1,1,23
11,RF,1,0,23
11,RF,1,11,23
11,RF,1,67,23
11,RF,1,9,23
11,RF,1,34,23
11,RF,1,29,23
11,RF,1,66,23
11,RF,1,18,23
12,NS,1,0,0
12,WR,1,0,0
12,WR,1,79,0
12,WR,1,15,1
12,RE,1,24,1
12,RE,1,0,1
12,RE,1,12,1
12,RE,1,45,1
12,RE,1,7,1
12,RE,1,3,1
12,RE,1,0,1
12,RE,1,7,1
12,RE,1,32,1
12,RE,1,1,1
12,RE,1,16,1
12,RE,1,0,1
12,RE,1,6,1
12,RE,1,8,1
12,RE,1,13,1
12,RE,1,0,1
12,RE,1,9,1
12,RE,1,0,1
12,RE,1,6,1
12,RE,1,12,1
12,RE,1,7,1
12,GR,1,2,1
12,WR,1,224,2
12,RE,1,11,2
12,RE,1,16,2
12,RE,1,46,2
12,RE,1,2,2
12,RE,1,13,2
12,RE,1,14,2
12,RE,1,1,2
12,RE,1,13,2
12,RE,1,19,2
12,RE,1,3,2
12,RE,1,5,2
12,RE,1,3,2
12,GR,1,0,2
12,RE,1,0,2
12,RE,1,0,2
12,RE,1,3,2
12,RE,1,18,2
12,RE,1,19,2
12,GR,1,2,2
12,GR,1,0,2
12,WR,1,177,3
12,WR,1,10,3
12,RE,1,4,3
12,RE,1,17,3
12,RE,1,26,3
12,RE,1,11,3
12,RE,1,104,3
12,RE,1,27,3
12,RE,1,248,3
12,RE,1,49,3
12,RE,1,34,3
12,RE,1,13,3
12,RE,1,25,3
12,RE,1,22,3
12,RE,1,0,3
12,GR,1,0,3
12,WR,1,47,4
12,WR,1,13,4
12,WR,1,116,4
12,WR,1,24,4
12,WR,1,46,4
12,WR,1,19,4
12,WR,1,177,4
12,WR,1,73,4
12,RE,1,13,4
12,RE,1,7,4
12,RE,1,5,4
12,RE,1,2,4
12,RE,1,14,4
12,RE,1,0,4
12,RE,1,10,4
12,RE,1,3,4
12,RE,1,13,4
12,RE,1,20,4
12,RE,1,2,4
12,RE,1,14,4
12,RE,1,10,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,5,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,0,4
12,RE,1,11,4
12,RE,1,15,4
12,RE,1,1,4
12,RE,1,36,4
12,RE,1,12,4
12,RE,1,0,4
12,RE,1,59,4
12,RE,1,17,4
12,RE,1,142,4
12,RE,1,109,4
12,RE,1,56,4
12,RE,1,14,4
12,RE,1,26,4
12,RE,1,47,4
12,RE,1,15,4
12,RE,1,0,4
12,RE,1,0,4
12,GR,1,0,4
